orthomap	organism	mirna	gene	log2FoldChange	pvalue	baseMean	bMctrl	bMtreat	padj
ENSG00000126259|ENSMUSG00000036915	mouse	mir769	Kirrel2	-0.68828565726018	5.01415211337376e-06	111.328353757394	133.140051932431	82.2460895240104	7.100786843783958e-06
ENSG00000148337|ENSMUSG00000039205	mouse	mir769	Ciz1	-0.507411113543636	6.17706659431755e-06	239.43699095701	274.439393110382	192.76712141918	8.693649280891367e-06
ENSG00000188917|ENSMUSG00000067369	mouse	mir769	Trmt2b	-0.733285090120673	6.23548345930707e-06	99.9669598086928	120.760151357993	72.2427044096257	8.722025943079828e-06
ENSG00000197324|ENSMUSG00000022175	mouse	mir769	Lrp10	-0.599978011290707	7.2850281613322e-06	157.456643250446	184.506326937447	121.390398334444	1.0127965980388669e-05
ENSG00000152270|ENSMUSG00000030671	mouse	mir769	Pde3b	-0.504115478904528	8.84432271136126e-06	238.484605880583	273.131829432439	192.288307811441	1.2153900429656725e-05
ENSG00000088386|ENSMUSG00000025557	mouse	mir769	Slc15a1	-0.653125020667533	8.87384476375044e-06	119.603533273572	141.902336742846	89.8717953145383	1.2153900429656725e-05
ENSG00000111087|ENSMUSG00000025407	mouse	mir769	Gli1	0.577876895821176	8.90219899891523e-06	155.893301463588	128.542249877989	192.361370244386	1.2153900429656725e-05
ENSG00000008283|ENSMUSG00000019590	mouse	mir769	Cyb561	-0.616793783016808	9.2692634985528e-06	136.735504053828	160.868863008633	104.557692114087	1.2579714748035944e-05
ENSG00000269556|ENSMUSG00000073139	mouse	mir769	Tmem185a	-0.723777576382739	9.50734804550809e-06	93.8935388791242	113.201218020206	68.1499666910144	1.2826481386839316e-05
ENSG00000197467|ENSMUSG00000058806	mouse	mir769	Col13a1	-0.804977566763012	1.02210617894922e-05	87.2380144567022	107.038114267002	60.8378813763024	1.370824757649542e-05
ENSG00000142611|ENSMUSG00000039410	mouse	mir769	Prdm16	-0.561985238797187	1.06749506840224e-05	166.861354694125	193.7958213942	130.948732427357	1.4233267578696534e-05
	mouse	mir769	H2-K1	-0.731859462724166	1.08216847250345e-05	92.4877149303983	111.705984778824	66.863355132497	1.434502393783643e-05
ENSG00000140564|ENSMUSG00000030530	mouse	mir769	Furin	-0.572162311082067	1.33263023834431e-05	215.49680248883	250.831504521822	168.383866444841	1.756298811228339e-05
ENSG00000152782|ENSMUSG00000033610	mouse	mir769	Pank1	-0.605045907911255	1.75282581317906e-05	128.721794409491	151.042722122411	98.9605574589322	2.296806237958768e-05
ENSG00000156232|ENSMUSG00000045795	mouse	mir769	Whamm	-0.513915363203849	1.8272477341081e-05	203.577756550875	233.724506997841	163.382089288254	2.3806427621522677e-05
ENSG00000137486|ENSMUSG00000018909	mouse	mir769	Arrb1	-0.627614523759178	2.08370506322543e-05	137.417144370153	162.070154957918	104.546463586466	2.6993451955420345e-05
ENSG00000239282|ENSMUSG00000020424	mouse	mir769	Castor1	0.550389111760935	2.17657939425066e-05	173.504536233453	144.534069279731	212.131825505083	2.80372938920424e-05
ENSG00000120756|ENSMUSG00000049493	mouse	mir769	Pls1	-0.740821885783513	2.29677051099125e-05	85.4104455964225	103.374936893453	61.4577905337149	2.9419307668876688e-05
ENSG00000103723|ENSMUSG00000062444	mouse	mir769	Ap3b2	-0.625957804674331	2.57293945606789e-05	121.58748566017	143.366920511912	92.5482391911807	3.2772636647121724e-05
ENSG00000164687|ENSMUSG00000027533	mouse	mir769	Fabp5	-0.59816852000792	2.98562755044531e-05	126.32837859043	148.002342186652	97.429760462135	3.781794897230726e-05
ENSG00000167037|ENSMUSG00000042216	mouse	mir769	Sgsm1	-0.574238825921568	3.14529191768182e-05	136.812764589406	159.382698735919	106.719519060721	3.9620251780743366e-05
ENSG00000170703|ENSMUSG00000038756	mouse	mir769	Ttll6	0.556961635758435	3.58148461581735e-05	135.4484338432	112.524539237799	166.013626650401	4.486695013221736e-05
ENSG00000196935|ENSMUSG00000020121	mouse	mir769	Srgap1	-0.609330365995068	3.62602941661503e-05	126.528046075645	148.618021480348	97.0747455360424	4.517675994471185e-05
ENSG00000165338|ENSMUSG00000041180	mouse	mir769	Hectd2	-0.658038127244404	4.63684262527299e-05	101.277992016601	120.321713402281	75.8863635023621	5.745652818273053e-05
ENSG00000197283|ENSMUSG00000067629	mouse	mir769	Syngap1	0.569713308329044	4.76938615422783e-05	130.09006354574	107.560813426086	160.12906370528	5.877946179264569e-05
ENSG00000112294|ENSMUSG00000035936	mouse	mir769	Aldh5a1	-0.629711021405495	5.38336169299791e-05	106.224776848258	125.38219467689	80.6815530767487	6.5989594946426e-05
ENSG00000006025|ENSMUSG00000038534	mouse	mir769	Osbpl7	-0.506511995940599	6.57699361344521e-05	169.602563064566	194.396517449857	136.543957217512	8.019008255965283e-05
ENSG00000189143|ENSMUSG00000047501	mouse	mir769	Cldn4	-0.661711197459341	7.19023759752194e-05	98.3512808588726	116.946683685776	73.5574104230013	8.720075384228736e-05
ENSG00000123643|ENSMUSG00000020261	mouse	mir769	Slc36a1	-0.685236057387362	7.94007449316104e-05	93.5599861527047	111.845615754659	69.1791466834323	9.578502563178396e-05
ENSG00000005844|ENSMUSG00000030830	mouse	mir769	Itgal	-0.663837906755427	8.2780237373304e-05	101.334224193276	120.545522063558	75.7191603662329	9.93362848479648e-05
ENSG00000158220|ENSMUSG00000037681	mouse	mir769	Esyt3	-0.64204610883502	8.45916295208149e-05	106.031526264636	125.506038522406	80.0655099209435	0.0001009784896897
ENSG00000132437|ENSMUSG00000020182	mouse	mir769	Ddc	0.510599364082417	8.72948448991052e-05	144.60895514758	122.189729936051	174.501255429619	0.0001036626283176
ENSG00000166821|ENSMUSG00000030545	mouse	mir769	Pex11a	-0.715475835522668	9.06084558930515e-05	84.5950934001351	101.82552729836	61.6211815358356	0.0001070400411586
ENSG00000139971|ENSMUSG00000036242	mouse	mir769	Armh4	-0.503770821726508	0.0001049646986681	159.008605275397	182.142572936717	128.163315060303	0.0001233605736924
ENSG00000144815|ENSMUSG00000075033	mouse	mir769	Nxpe3	-0.629495181665704	0.0001067362696904	104.347779796671	123.163777065703	79.2597834379618	0.0001247993307149
ENSG00000166866|ENSMUSG00000025401	mouse	mir769	Myo1a	-0.543687896244265	0.0001146784335677	132.577506697977	153.347240732015	104.884527985928	0.0001334014431297
ENSG00000181830|ENSMUSG00000049922	mouse	mir769	Slc35c1	-0.557320153017254	0.0001269720993191	122.03682871011	141.623286699006	95.9215513915827	0.0001469524804302
ENSG00000157423|ENSMUSG00000059854	mouse	mir769	Hydin	0.505208394299901	0.0001417525770412	148.800247748247	125.980337687377	179.226794496074	0.0001632302402292
ENSG00000108219|ENSMUSG00000037824	mouse	mir769	Tspan14	-0.516700217603061	0.0001679878503632	136.124669525561	156.436028262528	109.042857876271	0.0001919225755687
ENSG00000145819|ENSMUSG00000036452	mouse	mir769	Arhgap26	0.5111909001427	0.0001683531364638	135.476620477877	114.439034413835	163.526735229934	0.0001919225755687
ENSG00000186918|ENSMUSG00000034522	mouse	mir769	Zfp395	-0.50481429758006	0.0002355244679973	144.290694365374	165.338360108853	116.227140040737	0.0002671620831014
ENSG00000138623|ENSMUSG00000038264	mouse	mir769	Sema7a	-0.564564996547663	0.000271603011476	110.296840942071	128.232936429746	86.3820469585044	0.0003065618149333
ENSG00000196968|ENSMUSG00000039357	mouse	mir769	Fut11	-0.632822719548733	0.0002745332356842	101.521238130194	119.923352027204	76.9850862675138	0.0003083427474679
ENSG00000166924|ENSMUSG00000045348	mouse	mir769	Nyap1	-0.542431005339023	0.0002847110364711	112.589647009943	130.21265180064	89.0923072890136	0.0003182064525265
ENSG00000137312|ENSMUSG00000059714	mouse	mir769	Flot1	-0.532855996110523	0.0003063968530845	115.23662923266	132.96707003147	91.5960415009134	0.0003407730853817
ENSG00000116663|ENSMUSG00000055401	mouse	mir769	Fbxo6	-0.529230695953848	0.0003217070187785	124.078454569594	143.033881407817	98.8045521186296	0.0003560640790363
ENSG00000095383|ENSMUSG00000039813	mouse	mir769	Tbc1d2	-0.569862872650966	0.000324951874546	108.69799947366	126.533728924875	84.9170268720395	0.0003571001427839
ENSG00000205363|ENSMUSG00000066607	mouse	mir769	Insyn1	-0.516409886452469	0.0003257755688555	127.567364374678	146.600969867445	102.189223717655	0.0003571001427839
	mouse	mir769	Mmgt2	-0.618564154918291	0.0003728943524024	87.5353316553266	103.08999832755	66.7957760923622	0.0004067938389844
ENSG00000084444|ENSMUSG00000030207	mouse	mir769	Fam234b	-0.526855855670498	0.0004121034679383	118.840830706369	136.924799239761	94.7288726618464	0.000447426622333
ENSG00000137285|ENSMUSG00000058672	mouse	mir769	Tubb2a	-0.538435856307373	0.0004459989333711	108.931211145825	125.867037276811	86.3501096378424	0.0004819324967232
ENSG00000130294|ENSMUSG00000014602	mouse	mir769	Kif1a	0.506866840554149	0.0004579512985517	120.505694211077	101.935004087996	145.266614375185	0.0004925136607065
ENSG00000113119|ENSMUSG00000006850	mouse	mir769	Tmco6	-0.541944304535459	0.0005095685494761	117.78947974066	136.203482807957	93.2374756509316	0.0005454536585941
ENSG00000149970|ENSMUSG00000025658	mouse	mir769	Cnksr2	-0.609157891163753	0.0005353931763884	88.731163717867	104.269943248357	68.0127910105471	0.0005681548383026
	mouse	mir769	Zfp948	-0.513942658202363	0.0005357600448907	139.213788280321	159.87685830771	111.663028243803	0.0005681548383026
ENSG00000105339|ENSMUSG00000036661	mouse	mir769	Dennd3	-0.519702188945098	0.0005938054965378	119.030057776238	136.907897547102	95.1929380817529	0.0006267946907899
ENSG00000105948|ENSMUSG00000056832	mouse	mir769	Ttc26	-0.521078405319295	0.0006609668824583	129.838633905879	149.375598322695	103.78934801679	0.0006944721161313
ENSG00000102760|ENSMUSG00000022018	mouse	mir769	Rgcc	-0.532114205513454	0.0007031377917256	99.9641795661597	115.344571070317	79.4569908939493	0.0007353918188689
ENSG00000155367|ENSMUSG00000002228	mouse	mir769	Ppm1j	-0.56011102713342	0.0007371635106013	100.789293581877	117.070353787871	79.0812133072178	0.0007654516283953
ENSG00000068615|ENSMUSG00000052852	mouse	mir769	Reep1	-0.551163406789373	0.0007385936765218	102.852053748715	119.210889759012	81.0402724016521	0.0007654516283953
ENSG00000164953|ENSMUSG00000049488	mouse	mir769	Tmem67	-0.547962677597544	0.0007775314312059	94.6065360818187	109.583379695546	74.6374112635153	0.000802159123597
ENSG00000154153|ENSMUSG00000022270	mouse	mir769	Retreg1	-0.577918702331162	0.0008309362970226	95.6674577991156	111.59500849187	74.4307235421095	0.0008533940347799
ENSG00000099953|ENSMUSG00000000901	mouse	mir769	Mmp11	-0.533572664890179	0.0009811389059945	99.9510786912128	115.369631321552	79.3930085174277	0.0010031375361737
ENSG00000099994|ENSMUSG00000006342	mouse	mir769	Susd2	-0.541299869506626	0.0009933265664309	108.100093809466	124.992969907616	85.5762590119321	0.0010110645408314
ENSG00000105438|ENSMUSG00000002778	mouse	mir769	Kdelr1	-0.565359967158842	0.0010601267487237	98.455371553615	114.504559489436	77.0564543058535	0.00107426177204
ENSG00000198844|ENSMUSG00000052921	mouse	mir769	Arhgef15	-0.510784546934215	0.0011426182713583	103.409423417332	118.705729213897	83.0143490219133	0.0011527299374765
ENSG00000173890|ENSMUSG00000037661	mouse	mir769	Gpr160	-0.505578182003763	0.0018038296217478	99.1740547014923	113.70685450695	79.7969882942151	0.0018117760077466
ENSG00000152767|ENSMUSG00000025555	mouse	mir769	Farp1	-0.570397588803977	0.0022985120879464	86.8150813589592	101.105581295586	67.7610814434562	0.0022985120879464
ENSG00000155097|ENSMUSG00000022295	human	mir769	ATP6V1C1	-0.760817773639774	1.11018765639675e-22	607.151121058851	763.892170645814	450.410071471889	1.1434932860886524e-20
ENSG00000168615|ENSMUSG00000031555	human	mir769	ADAM9	0.687731277559164	1.02232385887591e-18	590.216264721957	451.909392132053	728.523137311861	5.2649678732109367e-17
ENSG00000025039|ENSMUSG00000028278	human	mir769	RRAGD	-0.825665564524479	1.25949836971968e-17	386.587308480883	494.5656502206	278.608966741167	4.3242777360375684e-16
ENSG00000180011|ENSMUSG00000049090	human	mir769	ZADH2	-0.83083486055409	5.86950329647605e-17	356.677075501341	456.913459040903	256.44069196178	1.5113970988425829e-15
ENSG00000108064|ENSMUSG00000003923	human	mir769	TFAM	-0.572876113819902	1.57892567118219e-16	787.084065585892	941.529141588363	632.638989583422	3.2525868826353118e-15
ENSG00000101849|ENSMUSG00000025246	human	mir769	TBL1X	-0.582872060268851	3.91154734328357e-16	717.20935026339	860.351624938784	574.067075587996	6.714822939303462e-15
ENSG00000110841|ENSMUSG00000016487	human	mir769	PPFIBP1	-0.802502362817052	1.7110887400569502e-15	345.835037681081	439.886253660615	251.783821701547	2.5177448603695127e-14
ENSG00000134954|ENSMUSG00000032035	human	mir769	ETS1	-0.509442256934784	2.6676624930206505e-14	761.530848353355	894.780969109722	628.280727596987	3.434615459764088e-13
ENSG00000133056|ENSMUSG00000026447	human	mir769	PIK3C2B	-0.753232756980352	4.8594495393067405e-14	339.856390991638	426.869499329232	252.843282654044	5.260439858363615e-13
ENSG00000133895|ENSMUSG00000024947	human	mir769	MEN1	-0.786596806814923	5.10722316345982e-14	314.647713325807	398.627425401201	230.668001250413	5.260439858363615e-13
ENSG00000110422|ENSMUSG00000027177	human	mir769	HIPK3	0.576220283934406	8.76760441169326e-13	592.823153040574	475.786775410241	709.859530670907	8.209665949130962e-12
ENSG00000198720|ENSMUSG00000037907	human	mir769	ANKRD13B	-0.894068305033873	1.9734109270524695e-11	204.00077163253	265.564583959991	142.436959305068	1.6938443790533701e-10
	human	mir769	MARCHF8	-0.912807092683815	3.10936590967006e-11	197.309352739178	258.033110657578	136.585594820777	2.4635745284308933e-10
ENSG00000104164|ENSMUSG00000005804	human	mir769	BLOC1S6	-0.640184913358671	6.21429257303982e-11	377.316826919915	459.90369280604	294.72996103379	4.5719438215935816e-10
ENSG00000186472|ENSMUSG00000061601	human	mir769	PCLO	-0.584852801383548	2.64965215990107e-10	472.601788332226	567.304860284026	377.898716380426	1.8194278164654014e-09
ENSG00000071205|ENSMUSG00000037148	human	mir769	ARHGAP10	-0.688043317606969	3.65293247150065e-10	278.167686881456	343.50364582802	212.831727934892	2.3515752785285436e-09
ENSG00000120949|ENSMUSG00000028602	human	mir769	TNFRSF8	0.559434924397671	4.38561156576862e-10	402.506282241987	325.238109311049	479.774455172925	2.657164654553928e-09
ENSG00000106348|ENSMUSG00000003500	human	mir769	IMPDH1	-0.704368897392634	9.7023859371806e-10	247.85405819333	307.424586864172	188.283529522489	5.551920841831122e-09
ENSG00000058668|ENSMUSG00000026463	human	mir769	ATP2B4	-0.581066668982651	1.71047593426928e-09	421.43783749378	505.377699963522	337.497975024037	9.27258006472294e-09
ENSG00000106537|ENSMUSG00000020577	human	mir769	TSPAN13	-0.741024389926718	2.08621062148202e-09	225.805523331717	282.805899614717	168.805147048717	1.0743984700632405e-08
ENSG00000180488|ENSMUSG00000054942	human	mir769	MIGA1	0.794342651953513	4.17464164177699e-09	194.526279524732	142.018110796249	247.034448253215	2.0475623290620475e-08
ENSG00000113742|ENSMUSG00000020300	human	mir769	CPEB4	0.547312892850267	4.78816889258021e-09	411.055656463285	333.819320439427	488.291992487144	2.2417336178898255e-08
ENSG00000237190|ENSMUSG00000020392	human	mir769	CDKN2AIPNL	-0.868278425162911	7.418792231371931e-09	154.306172861445	199.679877867063	108.932467855827	3.322328694918734e-08
ENSG00000163590|ENSMUSG00000027784	human	mir769	PPM1L	-0.554391998198025	7.893249686013721e-09	447.07533086187	532.123457451149	362.02720427259	3.3875196569142216e-08
ENSG00000111145|ENSMUSG00000008398	human	mir769	ELK3	-0.609387815780973	8.307991626714681e-09	333.624439903434	403.264013367063	263.984866439805	3.4228925502064493e-08
ENSG00000124120|ENSMUSG00000017679	human	mir769	TTPAL	-0.682860170039289	1.00360380961209e-08	229.766117393601	283.382256890914	176.149977896287	3.975815091924818e-08
ENSG00000108306|ENSMUSG00000020883	human	mir769	FBXL20	-0.730393142266756	1.14340845727084e-08	195.007082088112	243.590046939209	146.424117237014	4.3618915221813535e-08
ENSG00000151414|ENSMUSG00000026393	human	mir769	NEK7	0.720922202449744	1.37816660979221e-08	209.199864203922	157.747121376722	260.652607031123	4.9201029254375824e-08
ENSG00000018625|ENSMUSG00000007097	human	mir769	ATP1A2	0.864386539597289	1.48080767658801e-08	149.705135365994	105.861650680496	193.548620051493	4.9201029254375824e-08
ENSG00000134769|ENSMUSG00000024302	human	mir769	DTNA	-0.637242308368798	1.43163655857022e-08	299.787922338681	365.157967453159	234.417877224203	4.9201029254375824e-08
ENSG00000168505|ENSMUSG00000034486	human	mir769	GBX2	0.503283310728158	1.46758189687476e-08	410.497882126346	339.441633085049	481.554131167642	4.9201029254375824e-08
ENSG00000111052|ENSMUSG00000019906	human	mir769	LIN7A	-0.800640036926786	2.0494100069473e-08	160.041575692113	203.614885405921	116.468265978304	6.596538459861622e-08
ENSG00000163683|ENSMUSG00000037822	human	mir769	SMIM14	0.581191810568898	7.09729585917044e-08	376.889991500886	301.786198290911	451.993784710861	2.215216586347137e-07
ENSG00000150593|ENSMUSG00000024975	human	mir769	PDCD4	0.615536730881222	8.02919481147097e-08	249.827183615195	197.115730419419	302.538636810972	2.432373722298559e-07
ENSG00000078725|ENSMUSG00000028351	human	mir769	BRINP1	-0.802827037538447	8.79063248808478e-08	145.223977401435	184.890759295211	105.557195507659	2.586957560779235e-07
ENSG00000154127|ENSMUSG00000032020	human	mir769	UBASH3B	-0.665397418891517	1.69189014937838e-07	207.798877176686	255.114023012873	160.483731340499	4.84068570516592e-07
ENSG00000181904|ENSMUSG00000045767	human	mir769	C5orf24	0.662812179876024	2.08683904724602e-07	209.039292394902	161.62162326713	256.456961522673	5.809308699090272e-07
ENSG00000163531|ENSMUSG00000026442	human	mir769	NFASC	-0.717704994785069	2.20308256084553e-07	218.910759978734	272.509965382857	165.311554574611	5.971513257028673e-07
ENSG00000105514|ENSMUSG00000019066	human	mir769	RAB3D	-0.729103122408544	4.44047778195184e-07	159.337175750031	199.011591365272	119.66276013479	1.1727415680539476e-06
ENSG00000181274|ENSMUSG00000070526	human	mir769	FRAT2	0.550815122465641	6.82609680409117e-07	261.902199732937	212.315589661206	311.488809804667	1.7577199270534765e-06
ENSG00000165905|ENSMUSG00000040434	human	mir769	LARGE2	-0.74429395737217	8.99791065438101e-07	138.35504837011	173.525414516257	103.184682223963	2.2129839580090203e-06
ENSG00000196372|ENSMUSG00000033781	human	mir769	ASB13	-0.789391526836043	9.02381808120183e-07	127.545851888128	161.86180619779	93.2298975784648	2.2129839580090203e-06
ENSG00000106688|ENSMUSG00000024935	human	mir769	SLC1A1	-0.743000345093464	1.19885391184881e-06	140.910600674762	176.666358711963	105.154842637562	2.8716733237308707e-06
ENSG00000134265|ENSMUSG00000024581	human	mir769	NAPG	-0.517222255803658	1.26230811647364e-06	276.644472924153	325.887484056721	227.401461791584	2.954948545381476e-06
ENSG00000167654|ENSMUSG00000034958	human	mir769	ATCAY	0.501058927790273	1.70010062540952e-06	339.40238787265	280.877330120111	397.927445625189	3.8913414314929016e-06
ENSG00000091656|ENSMUSG00000025255	human	mir769	ZFHX4	-0.680845901262643	2.59945376623263e-06	152.903737737857	188.56003625476	117.247439220955	5.820516041781759e-06
ENSG00000100324|ENSMUSG00000022414	human	mir769	TAB1	-0.549085627485971	3.00351616470634e-06	254.134299312447	302.108284034624	206.160314590269	6.447627516510759e-06
ENSG00000152932|ENSMUSG00000021700	human	mir769	RAB3C	-0.731696857633102	3.00471961934482e-06	134.245537194748	167.825291931795	100.665782457701	6.447627516510759e-06
ENSG00000104967|ENSMUSG00000030411	human	mir769	NOVA2	0.718630014012176	4.30365076350334e-06	133.582219335073	100.739698110469	166.424740559676	8.865520572816881e-06
ENSG00000143768|ENSMUSG00000038793	human	mir769	LEFTY2	-0.700811976351474	4.30003789883989e-06	137.148769331325	170.058145798029	104.239392864622	8.865520572816881e-06
ENSG00000079156|ENSMUSG00000042359	human	mir769	OSBPL6	-0.637972649313859	4.5809225522325e-06	173.391964966119	211.334512547189	135.44941738505	9.15736344513074e-06
ENSG00000004766|ENSMUSG00000001376	human	mir769	VPS50	-0.568218610762471	4.6231349431728e-06	206.508413411303	246.852763396825	166.164063425782	9.15736344513074e-06
ENSG00000177570|ENSMUSG00000058656	human	mir769	SAMD12	-0.642062850574135	6.41941210617914e-06	188.840619565324	230.400630321125	147.280608809523	1.2475461262951916e-05
ENSG00000076067|ENSMUSG00000040043	human	mir769	RBMS2	-0.516917266750737	7.93910118344765e-06	257.797064907059	303.670805462447	211.923324351671	1.5143100405464964e-05
ENSG00000197971|ENSMUSG00000041607	human	mir769	MBP	-0.506147101831255	9.4042768932409e-06	269.988162600211	317.04249999089	222.933825209531	1.761164581825114e-05
ENSG00000170653|ENSMUSG00000099083	human	mir769	ATF7	-0.534626993123325	9.71848850845422e-06	215.953485274451	255.698477742735	176.208492806167	1.7875077078049727e-05
ENSG00000198910|ENSMUSG00000031391	human	mir769	L1CAM	0.619952386051495	1.2630557269332e-05	189.09499425	148.868465283675	229.321523216326	2.2823638574406947e-05
ENSG00000116544|ENSMUSG00000042388	human	mir769	DLGAP3	0.596431405818482	1.39020085599552e-05	175.124531949397	139.228102218152	211.020961680642	2.468804968405837e-05
ENSG00000134762|ENSMUSG00000059898	human	mir769	DSC3	-0.7932175505644	1.92644415582253e-05	106.00798963393	134.706038320308	77.3099409475511	3.363114373724078e-05
ENSG00000132510|ENSMUSG00000018476	human	mir769	KDM6B	-0.615680127849453	2.15027169460619e-05	154.676945012159	187.399924844824	121.953965179494	3.691299742407293e-05
ENSG00000166946|ENSMUSG00000023572	human	mir769	CCNDBP1	-0.559034042663236	2.84386531637887e-05	175.848478233226	209.689854106956	142.007102359496	4.80193651782006e-05
ENSG00000086289|ENSMUSG00000002808	human	mir769	EPDR1	0.669922993387941	3.55726115198458e-05	130.407267652425	100.434098082302	160.380437222547	5.909643526684061e-05
ENSG00000116254|ENSMUSG00000005045	human	mir769	CHD5	0.621185910536717	3.72968906678941e-05	155.7449709377	122.511729808233	188.978212067166	6.0977456171318936e-05
ENSG00000049130|ENSMUSG00000019966	human	mir769	KITLG	-0.542805151746709	4.06900209924104e-05	187.441390279829	222.478994938536	152.403785621121	6.548550253466049e-05
ENSG00000130635|ENSMUSG00000026837	human	mir769	COL5A1	-0.568358157549157	4.15891175234798e-05	176.193016899221	210.651610677921	141.73442312052	6.590275546028338e-05
ENSG00000134897|ENSMUSG00000041684	human	mir769	BIVM	-0.785431875726519	5.72958496392252e-05	83.3748709051902	105.791586017246	60.9581557931341	8.941625019454841e-05
ENSG00000140577|ENSMUSG00000030527	human	mir769	CRTC3	-0.699625930793208	6.03721268697946e-05	109.499978170171	135.780096433145	83.2198599071961	9.281088160580365e-05
ENSG00000153012|ENSMUSG00000039252	human	mir769	LGI2	0.503331747019658	7.34359294081258e-05	201.461013524389	166.497341389452	236.424685659325	0.0001112338342505
ENSG00000164118|ENSMUSG00000038215	human	mir769	CEP44	-0.53222581511794	7.85340017244283e-05	177.896829029778	210.526096718899	145.267561340657	0.0001172319156176
ENSG00000179331|ENSMUSG00000055069	human	mir769	RAB39A	-0.607264603608459	0.0001018099284715	127.403118029774	154.03502216209	100.771213897457	0.000149806037608
ENSG00000107021|ENSMUSG00000039678	human	mir769	TBC1D13	-0.518690036925836	0.0001140794847918	177.883593574472	209.698506252151	146.068680896793	0.0001654955906134
ENSG00000172572|ENSMUSG00000041741	human	mir769	PDE3A	-0.751598217979744	0.000121705459756	101.033393121898	127.026223018065	75.0405632257303	0.0001741064215953
ENSG00000026508|ENSMUSG00000005087	human	mir769	CD44	0.556930424469371	0.0001373529931867	150.533300006426	121.642632742943	179.42396726991	0.0001937994287428
ENSG00000148680|ENSMUSG00000024798	human	mir769	HTR7	-0.64225453237639	0.0001700420178346	111.002294681654	135.528981221313	86.4756081419941	0.0002366801059049
ENSG00000069702|ENSMUSG00000029287	human	mir769	TGFBR3	-0.631324844119965	0.0001754712515953	110.819316249274	134.90234722266	86.7362852758887	0.0002409805188575
ENSG00000140848|ENSMUSG00000034361	human	mir769	CPNE2	0.530717541844659	0.0002633365071381	147.623168454107	120.590672390833	174.655664517381	0.0003568902662529
ENSG00000158747|ENSMUSG00000041120	human	mir769	NBL1	-0.594331587234766	0.0002674683636594	116.386586861358	140.229582333379	92.5435913893364	0.0003577823565833
ENSG00000196338|ENSMUSG00000031302	human	mir769	NLGN3	0.503788003810971	0.000274882162803	164.635096846915	136.005606386495	193.264587307334	0.0003629854201116
ENSG00000145087|ENSMUSG00000022829	human	mir769	STXBP5L	-0.663254676010442	0.0002925570140973	108.711586195348	133.49562226204	83.927550128657	0.0003814350943293
ENSG00000092871|ENSMUSG00000020696	human	mir769	RFFL	-0.516116904224303	0.000312043658929	163.894729469301	193.079265325098	134.710193613505	0.000401756210871
ENSG00000139973|ENSMUSG00000044912	human	mir769	SYT16	-0.622367464407051	0.0003976570145965	103.010518546826	125.103616745742	80.9174203479107	0.0005056626234992
ENSG00000134317|ENSMUSG00000020656	human	mir769	GRHL1	-0.616022331490835	0.0004209972034285	100.749743061085	122.148867746058	79.3506183761116	0.0005225894341031
ENSG00000184304|ENSMUSG00000002688	human	mir769	PRKD1	-0.725842635199175	0.0004211157575783	81.842702447093	102.25369794424	61.4317069499465	0.0005225894341031
ENSG00000138639|ENSMUSG00000057315	human	mir769	ARHGAP24	-0.519113641898482	0.0004521809618716	196.361731730244	231.49108685572	161.232376604769	0.0005544599889616
ENSG00000197565|ENSMUSG00000031273	human	mir769	COL4A6	-0.500011049992919	0.0004946380473291	187.219090357581	219.513080459298	154.925100255864	0.0005993849279399
ENSG00000143333|ENSMUSG00000026475	human	mir769	RGS16	-0.585451560755688	0.0005351257977811	112.09987275937	134.738249787364	89.461495731375	0.0006409064787378
ENSG00000165959|ENSMUSG00000021097	human	mir769	CLMN	-0.575482097219794	0.000560137249828	124.050888422195	148.666368747591	99.4354080967989	0.0006631509969228
ENSG00000106078|ENSMUSG00000020173	human	mir769	COBL	-0.586184149251508	0.000757109337139	106.430213922897	127.95991860602	84.9005092397739	0.0008861620650604
ENSG00000175984|ENSMUSG00000007379	human	mir769	DENND2C	-0.659814465044844	0.0008929820409397	86.776528362205	106.506056367279	67.0470003571309	0.0010334511260313
ENSG00000204991|ENSMUSG00000010154	human	mir769	SPIRE2	-0.578687895537049	0.0009716503034207	101.337557748623	121.591333931217	81.0837815660292	0.0011119997916925
ENSG00000138650|ENSMUSG00000049100	human	mir769	PCDH10	0.522074844901079	0.0011797723273766	124.22307685432	101.809605739259	146.636547969381	0.001333784642347
ENSG00000174206|ENSMUSG00000053684	human	mir769	C12orf66	-0.57323521476625	0.0011913416222906	107.983944140924	129.355156593938	86.6127316879096	0.001333784642347
ENSG00000100478|ENSMUSG00000020955	human	mir769	AP4S1	-0.624137802068406	0.0013084612602942	89.2646255731199	108.490805437738	70.0384457085017	0.0014491560194656
ENSG00000184156|ENSMUSG00000056258	human	mir769	KCNQ3	-0.522502272441188	0.0020248128890796	107.042702482128	126.396578603354	87.6888263609017	0.0022186779529276
ENSG00000142408|ENSMUSG00000053395	human	mir769	CACNG8	0.539893257237077	0.0021878615576063	125.866030030627	102.400988170843	149.331071890411	0.0023721025308784
ENSG00000180628|ENSMUSG00000024805	human	mir769	PCGF5	-0.558698898947462	0.0025824663361548	88.4047941767738	105.503114690918	71.3064736626297	0.002770771173166
ENSG00000010803|ENSMUSG00000000085	human	mir769	SCMH1	-0.56041410004588	0.0026920702375988	88.0013361321946	105.073462264864	70.9292099995251	0.00285859004611
